symbol,weightAvg
28484,417.2524
28485,417.3312
28486,417.4213
28487,417.4909
28488,417.3968
28489,417.4373
28490,417.1947
28491,417.2636
28492,417.5597
28493,417.745
28494,417.4541
28495,417.3973
28496,417.54
28497,417.37
28498,417.2491
28499,417.7104
28500,417.4591
28501,417.4714
28502,417.2529
28503,417.4283
28504,417.4245
28505,417.4394
28506,417.3014
28507,417.2258
28508,417.5086
28509,417.1174
28510,417.0888
28511,417.5238
28512,417.4592
28513,417.3312
28514,417.189
28515,417.0663
28516,417.468
28517,417.421
28518,417.4965
28519,417.5642
28520,417.3544
28521,417.7472
28522,417.2215
28523,417.3312
28524,417.337
28525,417.3668
28526,417.3487
28527,417.4295
28528,417.2858
28529,417.6008
28530,417.2768
28531,417.326
28532,417.4
28533,417.212
28534,417.1256
28535,417.4156
28536,417.4406
28537,417.2096
28538,417.2557
28539,417.381
28540,417.3391
28541,417.477
28542,417.1079
28543,417.5458
28544,417.2476
28545,417.2651
28546,417.1009
28547,417.3594
28548,417.6673
28549,417.2846
28550,417.4585
28551,417.6743
28552,417.457
28553,417.4267
28554,417.3238
28555,417.5663
28556,417.1787
28557,417.2727
28558,417.2622
28559,417.2518
28560,417.4832
28561,417.2979
28562,417.2867
28563,417.4172
28564,417.11
28565,417.457
28566,417.5405
28567,416.9041
28568,417.495
28569,417.3645
28570,417.3638
28571,417.3828
28572,417.3018
28573,417.483
28574,417.2081
28575,417.272
28576,417.5353
28577,417.4407
28578,417.302
28579,417.5898
28580,417.5922
28581,417.2889
28582,417.4869
28583,417.1682
28584,417.3803
28585,417.3743
28586,417.2658
28587,417.5739
28588,417.2134
28589,417.3595
28590,417.4582
28591,417.2647
28592,417.4262
28593,417.3596
28594,417.3521
28595,417.2912
28596,417.3433
28597,417.2677
28598,417.3117
28599,417.3227
28600,417.3565
28601,417.4135
28602,417.26
28603,417.2162
28604,417.3372
28605,417.2684
28606,417.3129
28607,417.3064
28608,417.1621
28609,417.2867
28610,417.3611
28611,417.1488
28612,417.4064
28613,417.3126
28614,417.4368
28615,417.3027
28616,417.3715
28617,417.2578
28618,417.328
28619,417.2125
28620,417.2802
28621,417.3884
28622,417.4853
28623,417.5307
28624,417.3613
28625,417.3219
28626,417.21
28627,417.3195
28628,417.3224
28629,417.3584
28630,417.151
28631,417.3081
28632,417.5407
28633,417.2635
28634,417.6541
28635,417.1279
28636,417.1741
28637,417.4158
28638,417.268
28639,417.37
28640,417.4551
28641,417.2902
28642,417.27
28643,417.245
28644,417.3798
28645,417.4621
28646,417.2476
28647,417.3308
28648,416.9663
28649,417.5556
28650,417.4501
28651,417.3219
28652,417.4652
28653,417.4542
28654,417.3993
28655,417.2993
28656,417.1253
28657,417.3815
28658,417.2283
28659,417.3069
28660,417.3819
28661,417.3983
28662,417.3409
28663,417.3471
28664,417.2285
28665,417.408
28666,417.2072
28667,417.4533
28668,417.2406
28669,417.5444
28670,417.1582
28671,417.2576
28672,417.471
28673,417.4042
28674,417.0945
28675,417.37
28676,417.3019
28677,417.3387
28678,417.0787
28679,417.3582
28680,417.4229
28681,417.3792
28682,417.1488
28683,417.4876
28684,417.3651
28685,417.2748
28686,417.272
28687,417.3451
28688,417.2891
28689,417.4813
28690,417.2889
28691,417.3456
28692,417.3311
28693,417.189
28694,417.3122
28695,417.4155
28696,417.2126
28697,417.3806
28698,417.3793
28699,417.2908
28700,417.3506
28701,417.2857
28702,417.4381
28703,417.4759
28704,417.4399
28705,417.4818
28706,417.3662
28707,417.531
28708,417.4624
28709,417.3453
28710,417.224
28711,417.1741
28712,417.3862
28713,417.7759
28714,417.3412
28715,417.1756
28716,417.5013
28717,417.2589
28718,417.2807
28719,417.5352
28720,417.4221
28721,417.3207
28722,417.2791
28723,417.2916
28724,417.3311
28725,417.086
28726,417.4586
28727,417.3502
28728,417.3304
28729,417.62
28730,417.3265
28731,417.3422
28732,417.3877
28733,417.1607
28734,417.387
28735,417.1579
28736,417.4445
28737,417.3475
28738,417.4159
28739,417.4635
28740,417.3419
28741,417.4441
28742,417.3597
28743,417.1364
28744,417.2387
28745,417.1861
28746,417.3274
28747,417.3397
28748,417.2622
28749,417.59
28750,417.4471
28751,417.0716
28752,417.3179
28753,417.3787
28754,417.1595
28755,417.6472
28756,417.7205
28757,417.1681
28758,417.2423
28759,417.439
28760,417.0907
28761,417.3861
28762,417.3325
28763,417.1454
28764,417.2121
28765,417.5448
28766,417.4836
28767,417.2905
28768,417.33
28769,417.278
28770,417.1144
28771,417.3798
28772,417.2524
28773,417.63
28774,417.4836
28775,417.2256
28776,417.3883
28777,417.4453
28778,417.1872
28779,417.3528
28780,417.3826
28781,417.4601
28782,417.1618
28783,417.3224
28784,417.37
28785,417.2481
28786,417.3033
28787,417.4256
28788,417.5316
28789,417.7104
28790,417.3119
28791,417.5097
28792,417.37
28793,417.2229
28794,417.3983
28795,417.37
28796,416.995
28797,417.4271
28798,417.3051
28799,417.1443
28800,417.3483
28801,417.4124
28802,417.2113
28803,417.5417
28804,417.2877
28805,417.337
28806,417.2681
28807,417.2195
28808,417.37
28809,417.0882
28810,417.2898
28811,417.3785
28812,417.4019
28813,417.4618
28814,417.4628
28815,417.414
28816,417.5581
28817,417.4384
28818,417.4439
28819,417.4565
28820,417.3514
28821,417.2574
28822,417.16
28823,417.1296
28824,417.4373
28825,417.3731
28826,417.4367
28827,417.3174
28828,417.6
28829,417.2554
28830,417.4245
28831,417.2416
28832,417.37
28833,417.3601
28834,417.3347
28835,417.4197
28836,417.3156
28837,417.4306
28838,417.4811
28839,417.3125
28840,417.3524
28841,417.3983
28842,417.3734
28843,417.3403
28844,417.4747
28845,417.4012
28846,417.3492
28847,417.4142
28848,417.3112
28849,417.3794
28850,417.3787
28851,417.4673
28852,417.5237
28853,417.4397
28854,417.5895
28855,417.471
28856,417.2439
28857,417.5725
28858,417.457
28859,417.326
28860,417.403
28861,417.5574
28862,417.3493
28863,417.2327
28864,417.1935
28865,417.3904
28866,417.3154
28867,417.1944
28868,417.3332
28869,417.3333
28870,417.4303
28871,417.5255
28872,417.5144
28873,417.3599
28874,417.3397
28875,417.2896
28876,417.3155
28877,417.5751
28878,417.3378
28879,417.1488
28880,417.3833
28881,417.4858
28882,417.6484
28883,417.2986
28884,417.3588
28885,417.3973
28886,417.2896
28887,417.5256
28888,417.1296
28889,417.4975
28890,417.4135
28891,417.3106
28892,417.2015
28893,417.1935
28894,417.1896
28895,417.5004
28896,416.9868
28897,417.3391
28898,417.3452
28899,417.27
28900,417.2286
28901,417.2336
28902,417.2759
28903,417.4495
28904,417.3887
28905,417.3086
28906,417.269
28907,417.304
28908,417.2999
28909,417.473
28910,417.3988
28911,417.3
28912,417.3088
28913,417.4056
28914,417.3266
28915,417.3395
28916,417.3698
28917,417.4074
28918,417.2939
28919,417.2215
28920,417.3896
28921,417.3561
28922,417.1983
28923,417.4674
28924,417.2432
28925,417.3355
28926,417.5783
28927,417.8069
28928,417.5727
28929,417.3119
28930,417.4963
28931,417.4221
28932,417.4462
28933,417.2557
28934,417.37
28935,417.3437
28936,417.4232
28937,417.3561
28938,417.3483
28939,417.2886
28940,417.2748
28941,417.4456
28942,417.3069
28943,417.5129
28944,417.1918
28945,417.2849
28946,417.2524
28947,417.1058
28948,417.4205
28949,417.2049
28950,417.2954
28951,417.3084
28952,417.5779
28953,417.4487
28954,417.3112
28955,417.3336
28956,417.2923
28957,417.4596
28958,417.1756
28959,417.6813
28960,417.0741
28961,417.6818
28962,417.2954
28963,417.4423
28964,417.4483
28965,417.1282
28966,417.2367
28967,417.3606
28968,417.438
28969,417.1585
28970,417.4454
28971,417.4939
28972,417.1589
28973,417.4703
28974,417.0283
28975,417.4325
28976,417.4565
28977,417.5004
28978,417.6641
28979,417.3233
28980,417.5115
28981,417.6225
28982,417.1081
28983,417.4615
28984,417.1638
28985,417.3628
28986,417.4753
28987,417.3714
28988,417.5465
28989,417.2671
28990,417.2123
28991,417.487
28992,417.3879
28993,417.5054
28994,417.292
28995,417.4768
28996,417.5209
28997,417.4251
28998,417.5587
28999,417.2797
29000,417.0518
29001,417.1946
29002,417.5741
29003,417.3424
29004,417.305
29005,417.4386
29006,417.2732
29007,417.5852
29008,417.3874
29009,417.3814
29010,417.2087
29011,417.464
29012,417.4579
29013,417.49
29014,417.5025
29015,417.6021
29016,417.3883
29017,417.2072
29018,417.5033
29019,417.4579
29020,417.4627
29021,417.5765
29022,417.4244
29023,417.2772
29024,417.4865
29025,417.2336
29026,417.5489
29027,417.4461
29028,417.351
29029,417.1935
29030,417.2692
29031,417.4394
29032,417.2258
29033,417.4064
29034,417.246
29035,417.2904
29036,417.6667
29037,417.7319
29038,417.2366
29039,417.19
29040,417.2237
29041,417.2
29042,417.4041
29043,417.361
29044,417.1083
29045,417.4617
29046,417.4696
29047,417.3256
29048,417.4769
29049,417.5392
29050,417.362
29051,417.5518
29052,417.4962
29053,417.5659
29054,417.4256
29055,417.3827
29056,417.388
29057,417.3075
29058,417.3174
29059,417.485
29060,417.2858
29061,417.436
29062,417.3083
29063,417.3904
29064,417.4429
29065,417.5033
29066,417.4429
29067,417.2564
29068,417.4407
29069,417.5174
29070,417.5333
29071,417.4006
29072,417.4441
29073,417.54
29074,417.4662
29075,417.3315
29076,417.3086
29077,417.4352
29078,417.4183
29079,417.3425
29080,417.5269
29081,417.271
29082,417.5592
29083,417.37
29084,417.173
29085,417.324
29086,417.4834
29087,417.4041
29088,416.9854
29089,417.2314
29090,417.3354
29091,417.1802
29092,417.2622
29093,417.3983
29094,417.3
29095,417.2908
29096,417.2701
29097,417.3388
29098,417.3055
29099,417.3339
29100,417.3312
29101,416.9167
29102,417.2557
29103,417.17
29104,417.4257
29105,417.2462
29106,417.2344
29107,417.3928
29108,417.3444
29109,417.4208
29110,417.4354
29111,417.2751
29112,417.3149
29113,417.5004
29114,417.3269
29115,417.4042
29116,417.3236
29117,417.4388
29118,417.3523
29119,417.5518
29120,417.5307
29121,417.5064
29122,417.4667
29123,417.2836
29124,417.4731
29125,417.2295
29126,417.3351
29127,417.7165
29128,417.4503
29129,417.2647
29130,417.5041
29131,417.5619
29132,417.5874
29133,417.55
29134,417.5912
29135,417.4798
29136,417.5762
29137,417.5091
29138,417.37
29139,417.4492
29140,417.2884
29141,417.268
29142,417.2971
29143,417.3461
29144,417.28
29145,417.3603
29146,417.5912
29147,417.3586
29148,417.2127
29149,417.241
29150,417.3989
29151,417.3584
29152,417.2154
29153,417.1746
29154,417.3007
29155,417.3088
29156,417.3382
29157,417.3358
29158,417.6518
29159,417.5983
29160,417.2921
29161,417.4883
29162,417.4748
29163,417.5189
29164,417.2906
29165,417.4141
29166,417.319
29167,417.5509
29168,417.5054
29169,417.2185
29170,417.3478
29171,417.439
29172,417.3502
29173,417.2641
29174,417.4758
29175,417.57
29176,417.3138
29177,417.2285
29178,417.6646
29179,417.152
29180,417.5484
29181,417.6336
29182,417.2745
29183,417.2096
29184,417.1993
29185,417.1074
29186,417.3046
29187,417.295
29188,417.4058
29189,417.4811
29190,417.3296
29191,417.3602
29192,417.2033
29193,417.1245
29194,417.0607
29195,417.154
29196,417.417
29197,417.4038
29198,417.2765
29199,417.2536
29200,417.3815
29201,417.333
29202,417.3269
29203,417.3391
29204,417.4549
29205,417.5195
29206,417.1863
29207,417.6245
29208,417.2666
29209,417.4108
29210,417.4271
29211,417.2258
29212,417.2824
29213,417.4032
29214,417.4618
29215,417.4656
29216,417.2636
29217,417.3997
29218,417.4508
29219,417.3074
29220,417.2835
29221,417.1655
29222,417.5718
29223,417.2998
29224,417.5064
29225,417.1151
29226,417.2889
29227,417.5384
29228,417.4092
29229,417.3931
29230,417.3581
29231,417.5302
29232,417.26
29233,417.2554
29234,417.4748
29235,417.3994
29236,417.439
29237,417.3402
29238,417.385
29239,417.3624
29240,417.245
29241,417.4342
29242,417.5144
29243,417.4185
29244,417.2917
29245,417.5384
29246,417.5739
29247,417.3648
29248,417.5458
29249,417.4265
29250,417.3988
29251,417.3804
29252,417.45
29253,417.073
29254,417.2905
29255,417.257
29256,417.2821
29257,417.2897
29258,417.4822
29259,416.9541
29260,417.38
29261,417.3563
29262,417.47
29263,417.3975
29264,417.2737
29265,417.3922
29266,417.3433
29267,417.3814
29268,417.4492
29269,417.3058
29270,417.3146
29271,417.4372
29272,417.24
29273,417.3961
29274,417.451
29275,417.5556
29276,417.5222
29277,417.4039
29278,417.3975
29279,417.3798
29280,417.2588
29281,417.5013
29282,417.28
29283,417.37
29284,417.3584
29285,417.37
29286,417.2666
29287,417.3333
29288,417.5235
29289,417.3444
29290,417.4735
29291,417.3805
29292,417.4146
29293,417.3296
29294,417.2666
29295,417.1367
29296,417.5021
29297,417.17
29298,417.4195
29299,417.087
29300,417.2135
29301,417.3007
29302,417.1962
29303,417.3425
29304,417.4057
29305,417.3481
29306,417.37
29307,417.4487
29308,417.2302
29309,417.2436
29310,417.392
29311,417.4843
29312,417.5973
29313,417.2856
29314,417.3597
29315,417.4023
29316,417.4673
29317,417.438
29318,417.6355
29319,417.4775
29320,417.4053
29321,417.3142
29322,417.12
29323,417.3609
29324,417.46
29325,417.4408
29326,417.4668
29327,417.2799
29328,417.1882
29329,417.5279
29330,417.3735
29331,417.0235
29332,417.5805
29333,417.2518
29334,417.3806
29335,417.4398
29336,417.5156
29337,417.3363
29338,417.307
29339,417.2476
29340,417.3891
29341,417.179
29342,417.3069
29343,417.1579
29344,417.4155
29345,417.4172
29346,417.1074
29347,417.2013
29348,417.5548
29349,417.37
29350,417.3523
29351,417.2407
29352,417.3779
29353,417.3958
29354,417.3927
29355,417.2732
29356,417.4121
29357,417.4467
29358,417.2809
29359,417.4821
29360,417.6374
29361,417.7766
29362,417.669
29363,417.2931
29364,417.2672
29365,417.7188
29366,417.47
29367,417.4117
29368,417.3518
29369,417.3437
29370,417.3361
29371,417.414
29372,417.3748
29373,417.2793
29374,417.3889
29375,417.2672
29376,417.3915
29377,417.1882
29378,417.4666
29379,417.5772
29380,417.1988
29381,416.9907
29382,417.3782
29383,417.3598
29384,417.3501
29385,417.3559
29386,417.1499
29387,417.5973
29388,417.45
29389,417.5102
29390,417.5751
29391,417.4909
29392,417.4185
29393,417.1961
29394,417.4496
29395,417.3913
29396,417.3978
29397,417.4429
29398,417.6858
29399,417.4434
29400,417.1247
29401,417.4992
29402,417.401
29403,417.4487
29404,417.5231
29405,417.3088
29406,417.6858
29407,417.6541
29408,417.37
29409,417.1908
29410,417.6543
29411,417.4126
29412,417.2613
29413,417.3456
29414,417.245
29415,417.4778
29416,417.2843
29417,417.4469
29418,417.4609
29419,417.2314
29420,417.2662
29421,417.3483
29422,417.4876
29423,417.4903
29424,417.3375
29425,417.4155
29426,417.3233
29427,417.37
29428,417.4039
29429,417.2394
29430,417.337
29431,417.2485
29432,417.207
29433,417.4009
29434,417.3525
29435,417.2018
29436,417.3729
29437,417.2104
29438,417.3511
29439,417.2729
29440,417.3343
29441,417.1557
29442,417.345
29443,417.4283
29444,417.12
29445,417.37
29446,417.2127
29447,417.277
29448,417.1304
29449,417.6224
29450,417.5852
29451,417.1296
29452,417.2073
29453,417.3268
29454,417.2849
29455,417.4963
29456,417.37
29457,417.6483
29458,417.2375
29459,417.439
29460,417.1882
29461,417.3006
29462,417.2724
29463,417.3412
29464,417.347
29465,417.4882
29466,417.0843
29467,417.3081
29468,417.3341
29469,417.3506
29470,417.3739
29471,417.5569
29472,417.274
29473,417.2557
29474,417.2826
29475,417.2666
29476,417.276
29477,417.34
29478,417.1753
29479,417.3988
29480,417.3326
29481,417.4798
29482,417.1655
29483,417.1126
29484,417.3489
29485,417.3589
29486,417.5027
29487,417.468
29488,417.427
29489,417.3701
29490,417.3882
29491,417.4386
29492,417.4526
29493,417.1625
29494,417.2427
29495,417.3273
29496,417.5537
29497,417.3577
29498,417.4083
29499,417.3351
29500,417.487
29501,417.3383
29502,417.2722
29503,417.3515
29504,417.3788
29505,417.37
29506,417.4677
29507,417.6406
29508,417.4149
29509,417.2772
29510,417.5309
29511,417.4016
29512,417.1741
29513,417.5222
29514,417.3014
29515,417.2215
29516,417.2478
29517,417.0973
29518,417.4294
29519,417.3205
29520,417.33
29521,417.1478
29522,417.1543
29523,417.2658
29524,417.5563
29525,417.4293
29526,417.0161
29527,417.099
29528,417.5677
29529,417.2966
29530,417.3377
29531,417.5548
29532,417.3806
29533,417.5449
29534,417.6394
29535,417.3797
29536,417.2271
29537,417.2669
29538,417.2476
29539,417.2244
29540,417.1056
29541,417.25
29542,417.2396
29543,417.1516
29544,417.2939
29545,417.326
29546,417.3589
29547,417.4238
29548,417.3231
29549,417.4367
29550,417.421
29551,417.4267
29552,417.4542
29553,417.3586
29554,417.4319
29555,417.47
29556,417.3226
29557,417.3922
29558,417.3523
29559,417.5095
29560,417.2916
29561,417.5977
29562,417.4492
29563,417.3822
29564,417.4033
29565,417.2423
29566,417.309
29567,417.3705
29568,417.4194
29569,417.2437
29570,417.5674
29571,417.5044
29572,417.3179
29573,417.1244
29574,417.3988
29575,417.3504
29576,417.4256
29577,417.5805
29578,417.396
29579,417.3105
29580,417.37
29581,417.4172
29582,417.5605
29583,417.3007
29584,417.495
29585,417.5021
29586,417.5545
29587,417.2211
29588,417.6251
29589,417.2641
29590,417.172
29591,417.4626
29592,417.3086
29593,417.4811
29594,417.1429
29595,417.5367
29596,417.5129
29597,417.238
29598,417.5428
29599,417.3911
29600,417.298
29601,417.3007
29602,417.2081
29603,417.3603
29604,417.2782
29605,417.3272
29606,417.487
29607,417.4556
29608,417.3209
29609,417.5335
29610,417.1652
29611,417.5977
29612,417.3195
29613,417.4031
29614,417.4358
29615,417.201
29616,417.5367
29617,417.4778
29618,417.2884
29619,417.2905
29620,417.4093
29621,417.5156
29622,417.3603
29623,417.3315
29624,417.2768
29625,417.3446
29626,417.1612
29627,417.504
29628,417.4394
29629,417.3608
29630,417.2621
29631,417.37
29632,417.4478
29633,417.4668
29634,417.1462
29635,417.0916
29636,417.1574
29637,417.3883
29638,417.4263
29639,417.2784
29640,417.268
29641,417.4811
29642,417.5215
29643,417.6056
29644,417.3506
29645,417.5774
29646,417.2913
29647,417.2359
29648,417.6545
29649,417.6969
29650,417.4445
29651,417.3768
29652,417.3155
29653,417.3261
29654,417.1986
29655,417.4398
29656,417.37
29657,417.1721
29658,417.4096
29659,417.77
29660,417.1119
29661,417.2474
29662,417.0113
29663,417.389
29664,417.3917
29665,417.3028
29666,417.4579
29667,417.3412
29668,417.0033
29669,417.4996
29670,417.4202
29671,417.4284
29672,417.2062
29673,417.342
29674,417.5005
29675,417.5518
29676,417.3287
29677,417.2971
29678,417.359
29679,417.4547
29680,417.3355
29681,417.6091
29682,417.2753
29683,417.2537
29684,417.3611
29685,417.3263
29686,417.3639
29687,417.2636
29688,417.4009
29689,417.2387
29690,417.1866
29691,417.3007
29692,417.2797
29693,417.1251
29694,417.4071
29695,417.325
29696,417.5194
29697,417.3534
29698,417.415
29699,417.2743
29700,417.1432
29701,417.3586
29702,417.3869
29703,417.3609
29704,417.5013
29705,417.3007
29706,417.2387
29707,417.3887
29708,417.241
29709,417.4332
29710,417.4205
29711,417.4077
29712,417.4579
29713,417.4215
29714,417.4608
29715,417.2096
29716,417.5589
29717,417.572
29718,417.301
29719,417.3957
29720,417.2178
29721,417.4699
29722,417.62
29723,417.3181
29724,417.3409
29725,417.2949
29726,417.3947
29727,417.7411
29728,417.3606
29729,417.6941
29730,417.6965
29731,417.3592
29732,417.4144
29733,417.2245
29734,417.0783
29735,417.37
29736,417.5482
29737,417.0709
29738,417.2883
29739,417.3169
29740,417.3031
29741,417.3597
29742,417.4582
29743,417.1871
29744,417.1964
29745,417.3959
29746,417.5089
29747,417.3403
29748,417.3622
29749,417.2846
29750,417.3367
29751,417.294
29752,417.4204
29753,417.4775
29754,417.1952
29755,417.0492
29756,417.4936
29757,417.4977
29758,417.417
29759,417.4367
29760,417.3014
29761,417.6066
29762,417.5815
29763,417.5349
29764,417.1646
29765,417.4665
29766,417.2176
29767,417.069
29768,417.5115
29769,417.37
29770,417.6488
29771,417.4912
29772,417.3088
29773,417.3232
29774,417.301
29775,417.13
29776,417.3889
29777,417.2927
29778,417.22
29779,417.553
29780,417.3584
29781,417.5231
29782,417.3465
29783,417.2732
29784,417.5678
29785,417.5821
29786,417.3942
29787,417.2636
29788,417.5048
29789,417.2649
29790,417.1276
29791,417.4026
29792,417.2101
29793,417.3223
29794,417.371
29795,417.3261
29796,417.4884
29797,417.0647
29798,417.4463
29799,417.3772
29800,417.4711
29801,417.5654
29802,417.1993
29803,417.3664
29804,417.36
29805,417.3588
29806,417.1935
29807,417.3875
29808,417.2622
29809,417.3598
29810,417.34
29811,417.2589
29812,417.3613
29813,417.2314
29814,417.5174
29815,417.4205
29816,417.5756
29817,417.319
29818,417.3785
29819,417.1531
29820,417.0675
29821,417.2931
29822,417.5961
29823,417.2088
29824,417.1825
29825,417.4248
29826,417.4367
29827,417.5198
29828,417.3896
29829,417.5316
29830,417.3427
29831,417.3473
29832,417.3228
29833,417.2168
29834,417.4717
29835,417.7363
29836,417.6293
29837,417.14
29838,417.0992
29839,417.4393
29840,417.5545
29841,417.2087
29842,417.326
29843,417.3185
29844,417.393
29845,417.2993
29846,417.3623
29847,417.3601
29848,417.5865
29849,417.4508
29850,417.6359
29851,417.2931
29852,417.3438
29853,417.2711
29854,417.1922
29855,417.2818
29856,417.5031
29857,417.29
29858,417.2437
29859,417.2952
29860,417.4554
29861,417.403
29862,417.3007
29863,417.4792
29864,417.2874
29865,417.4591
29866,417.2911
29867,417.3887
29868,417.3096
29869,417.6309
29870,417.248
29871,417.5476
29872,417.14
29873,417.2075
29874,417.4227
29875,417.2302
29876,417.59
29877,417.468
29878,417.7662
29879,417.2669
29880,417.1791
29881,417.34
29882,417.5273
29883,417.2546
29884,417.2375
29885,417.4325
29886,417.1986
29887,417.4231
29888,417.526
29889,417.4256
29890,417.37
29891,417.3068
29892,417.6625
29893,417.4266
29894,417.4275
29895,417.5348
29896,417.2878
29897,417.4602
29898,417.2018
29899,417.0963
29900,417.4747
29901,417.2176
29902,417.2982
29903,417.3801
29904,417.32
29905,417.4396
29906,417.2686
29907,417.5893
29908,417.5108
29909,417.5175
29910,417.3757
29911,417.1772
29912,417.3598
29913,417.33
29914,417.3582
29915,417.4342
29916,417.3159
29917,417.2287
29918,417.5253
29919,417.4671
29920,417.62
29921,417.3485
29922,417.1833
29923,417.5442
29924,417.3601
29925,417.3544
29926,417.6309
29927,417.4354
29928,417.3055
29929,417.3798
29930,417.3178
29931,417.4984
29932,417.34
29933,417.4883
29934,417.1522
29935,417.4012
29936,417.5581
29937,417.4462
29938,417.6617
29939,417.5482
29940,417.4469
29941,417.0672
29942,417.3577
29943,417.4741
29944,417.4305
29945,417.3403
29946,417.3598
29947,417.504
29948,417.3592
29949,417.5194
29950,417.3789
29951,417.3805
29952,417.35
29953,417.4816
29954,417.2703
29955,417.3806
29956,417.4542
29957,417.4037
29958,417.4719
29959,417.4355
29960,417.3476
29961,417.5878
29962,417.1918
29963,417.2537
29964,417.1
29965,417.2465
29966,417.5756
29967,417.487
29968,417.3501
29969,417.4683
29970,417.3659
29971,417.3502
29972,417.0721
29973,417.2195
29974,417.4789
29975,417.5545
29976,417.391
29977,417.5511
29978,417.0721
29979,417.5068
29980,417.2111
29981,417.2464
29982,417.3819
29983,417.241
29984,417.3868
29985,417.4232
29986,417.4142
29987,417.2589
29988,417.5
29989,417.3058
29990,417.3333
29991,417.4468
29992,417.252
29993,417.2554
29994,417.5595
29995,417.3631
29996,417.2219
29997,417.2876
29998,417.5592
29999,417.3392
30000,417.4078
30001,417.5025
30002,417.3409
30003,417.2589
30004,417.5059
30005,417.3279
30006,417.439
30007,417.2015
30008,417.5265
30009,417.37
30010,417.3816
30011,417.495
30012,417.1279
30013,417.4238
30014,417.5367
30015,417.3622
30016,417.4994
30017,417.2884
30018,417.261
30019,417.3181
30020,417.3233
30021,417.6221
30022,417.2298
30023,417.5025
30024,417.2798
30025,417.2968
30026,417.1987
30027,417.4441
30028,417.5219
30029,417.4316
30030,417.4469
30031,417.2996
30032,417.388
30033,417.2769
30034,417.0872
30035,417.398
30036,417.3333
30037,417.3101
30038,417.3518
30039,417.5819
30040,417.1432
30041,417.7435
30042,417.1522
30043,417.6304
30044,417.4508
30045,417.4108
30046,417.6667
30047,417.3356
30048,417.1995
30049,417.3409
30050,417.3185
30051,417.3
30052,417.2939
30053,417.1882
30054,417.2735
30055,417.1929
30056,417.3543
30057,417.2795
30058,417.5661
30059,417.3852
30060,417.4241
30061,417.3904
30062,417.4554
30063,417.4689
30064,417.3425
30065,417.468
30066,417.3904
30067,417.2336
30068,417.3925
30069,417.5013
30070,417.172
30071,417.2702
30072,417.2674
30073,417.1149
30074,417.2542
30075,417.3236
30076,417.2396
30077,417.355
30078,417.37
30079,417.5541
30080,417.2753
30081,417.5273
30082,417.4393
30083,417.604
30084,417.3977
30085,417.24
30086,417.1987
30087,417.4609
30088,417.17
30089,417.3566
30090,417.3536
30091,417.4748
30092,417.2714
30093,417.2538
30094,417.3475
30095,417.3215
30096,417.3448
30097,417.407
30098,417.464
30099,417.5552
30100,417.37
30101,417.2916
30102,417.2421
30103,417.3058
30104,417.4295
30105,417.456
30106,417.6172
30107,417.3247
30108,417.37
30109,417.398
30110,417.4358
30111,417.3215
30112,417.4609
30113,417.5397
30114,417.2202
30115,417.349
30116,417.4603
30117,417.3728
30118,417.4121
30119,417.3824
30120,417.3474
30121,417.3363
30122,417.3803
30123,417.3081
30124,417.6151
30125,417.3057
30126,417.352
30127,417.272
30128,417.3811
30129,417.0922
30130,417.2815
30131,417.2636
30132,417.262
30133,417.3498
30134,417.489
30135,417.2689
30136,417.4077
30137,417.4632
30138,417.5563
30139,417.3123
30140,417.3163
30141,417.5788
30142,417.495
30143,417.7256
30144,417.3935
30145,417.485
30146,417.4977
30147,417.15
30148,417.3911
30149,417.2931
30150,417.4288
30151,417.5635
30152,417.4247
30153,417.4973
30154,417.3601
30155,417.5912
30156,417.392
30157,417.1988
30158,417.181
30159,417.5539
30160,417.4402
30161,417.4566
30162,417.3762
30163,417.3997
30164,417.2649
30165,417.17
30166,417.4555
30167,417.1961
30168,417.585
30169,417.3697
30170,417.5227
30171,417.5307
30172,417.6967
30173,417.2288
30174,417.527
30175,417.4633
30176,417.1414
30177,417.6509
30178,417.4086
30179,417.1942
30180,417.2117
30181,417.4393
30182,417.5222
30183,417.3518
30184,417.3483
30185,417.2568
30186,417.3377
30187,417.5229
30188,417.425
30189,417.4578
30190,417.2782
30191,417.5071
30192,417.2998
30193,417.3652
30194,417.4633
30195,417.3384
30196,417.3475
30197,417.4657
30198,417.3255
30199,417.3613
30200,417.3698
30201,417.3243
30202,417.3212
30203,417.4445
30204,417.4026
30205,417.3805
30206,417.3902
30207,417.3007
30208,417.3062
30209,417.3288
30210,417.15
30211,417.5254
30212,417.2938
30213,417.3282
30214,417.58
30215,417.2774
30216,417.3586
30217,417.2087
30218,417.4256
30219,417.447
30220,417.37
30221,417.36
30222,417.5231
30223,417.2875
30224,417.4016
30225,417.0787
30226,417.5382
30227,417.2681
30228,417.3994
30229,417.2717
30230,417.606
30231,417.2488
30232,417.37
30233,417.3498
30234,417.2993
30235,417.5102
30236,417.2753
30237,417.3094
30238,417.4422
30239,417.2168
30240,417.134
30241,417.3359
30242,417.2625
30243,417.5033
30244,417.3489
30245,417.7148
30246,417.3381
30247,417.4243
30248,417.2652
30249,417.3804
30250,417.3884
30251,417.2033
30252,417.4758
30253,417.3802
30254,417.2791
30255,417.5443
30256,417.2518
30257,417.3799
30258,417.4935
30259,417.1413
30260,417.3495
30261,417.5843
30262,417.3117
30263,417.268
